SET_SPLIT,CLIENT_ID,AGE,AMOUNT,AMOUNT:Count,AVG_SALARY,GENDER,MOST_COMMON_TRANS_OPERATION,RATIO_AMOUNT_BALANCE:Std,RATIO_MONTHLY_AMOUNT_BALANCE:Std,RATIO_YEARLY_AMOUNT_BALANCE:Std,RATIO_YEARLY_AMOUNT_BALANCE:mean,UNEMP_96,MOST_COMMON_TRANS_OPERATION:COLLECTION_FROM_OTHER_BANK,MOST_COMMON_TRANS_OPERATION:CREDIT_IN_CASH,MOST_COMMON_TRANS_OPERATION:OTHER,MOST_COMMON_TRANS_OPERATION:REMITTANCE_TO_OTHER_BANK,MOST_COMMON_TRANS_OPERATION:WITHDRAWAL_IN_CASH,GENDER:F,GENDER:M,MOST_COMMON_TRANS_OPERATION:OTHER_CREDIT_IN_CASH_COLLECTION_FROM_OTHER_BANK,AGE:18-22,AGE:22-27,AGE:27-34,AGE:34-43,AGE:44-57,AGE:58-63,AGE:64-75,AGE:75+,AMOUNT:Count:<49,AMOUNT:Count:50-90,AMOUNT:Count:90-248,AMOUNT:Count:248-301,AMOUNT:Count:301-340,AMOUNT:Count:340-394,AMOUNT:Count:394-433,AMOUNT:Count:433-566,AMOUNT:Count:+566,AMOUNT:<6281,AMOUNT:6281-24871,AMOUNT:24871-40081,AMOUNT:40081-45150,AMOUNT:45150-50220,AMOUNT:50220-70500,AMOUNT:+70500,AVG_SALARY:<8332,AVG_SALARY:8332-9440,AVG_SALARY:9440-9661,AVG_SALARY:9661-9882,AVG_SALARY:9882-10104,AVG_SALARY:10104-12320,AVG_SALARY:+12320,RATIO_AMOUNT_BALANCE:Std:<0.117,RATIO_AMOUNT_BALANCE:Std:0.117-0.443,RATIO_AMOUNT_BALANCE:Std:0.443-0.824,RATIO_AMOUNT_BALANCE:Std:0.824-0.993,RATIO_AMOUNT_BALANCE:Std:+0.993,RATIO_MONTHLY_AMOUNT_BALANCE:Std:<92.136,RATIO_MONTHLY_AMOUNT_BALANCE:Std:92.136-461,RATIO_MONTHLY_AMOUNT_BALANCE:Std:>461,RATIO_YEARLY_AMOUNT_BALANCE:Std:<184.581,RATIO_YEARLY_AMOUNT_BALANCE:Std:>184.581,RATIO_YEARLY_AMOUNT_BALANCE:mean:<0.457,RATIO_YEARLY_AMOUNT_BALANCE:mean:0.457-1.278,RATIO_YEARLY_AMOUNT_BALANCE:mean:+1.278,UNEMP_96:<1.327,UNEMP_96:1.327-2.673,UNEMP_96:2.673-3.121,UNEMP_96:3.121-4.915,UNEMP_96:4.915-6.709,UNEMP_96:+6.709
TRAIN,445,51,32542.5,209,12541,F,REMITTANCE_TO_OTHER_BANK,0.6956915816521874,1.2278844440909096,1.0083497787032634,0.34999281585429864,0.43,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,450,45,6210.0,363,8554,M,REMITTANCE_TO_OTHER_BANK,0.3117776734776411,0.5127202598838261,0.5812837139599681,0.07002187947013745,2.68,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
TRAIN,451,19,47575.0,130,8754,M,CREDIT_IN_CASH,0.4581774686894031,1.1162146201629355,0.7056448755129855,0.09993659922687818,4.31,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,452,45,34720.0,252,8743,F,WITHDRAWAL_IN_CASH,0.7151986941722144,0.9175212986444077,0.9405779623357579,0.28626178397605356,2.43,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,453,29,37760.0,159,8110,M,WITHDRAWAL_IN_CASH,0.3386653948915537,1.7329167300157111,0.5642880607066632,0.1460418904771354,6.55,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,454,49,63900.0,371,8965,F,WITHDRAWAL_IN_CASH,0.605399422270029,1.1330720750320682,0.9172812323324118,0.3474887628673638,8.23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
TRAIN,455,78,9300.0,145,9893,M,WITHDRAWAL_IN_CASH,0.4225268046288894,0.8457136603725036,0.7594256032721388,0.1438680143684217,4.72,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,456,58,36775.5,261,8554,M,WITHDRAWAL_IN_CASH,0.8365748911758705,1.1186433928176123,0.9586497245360911,0.24072099642392966,2.68,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
TRAIN,458,37,63900.0,342,9893,M,REMITTANCE_TO_OTHER_BANK,0.5759241846491828,0.8119748900980207,0.635683234314403,0.18182289509149763,4.72,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,459,31,7100.0,243,9272,F,REMITTANCE_TO_OTHER_BANK,0.3658191197589723,0.7657846171863663,0.5983973849200682,0.075677578991604,3.22,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,461,28,18560.0,326,9893,F,WITHDRAWAL_IN_CASH,0.5236737299449851,1.1132213425875364,0.7973553573826812,0.14484394721305563,4.72,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,462,28,3415.0,157,10045,M,REMITTANCE_TO_OTHER_BANK,0.3042261541247085,0.9764828749103288,0.645155134280774,0.38140770252324036,1.71,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,463,54,3086.0,75,8965,M,WITHDRAWAL_IN_CASH,0.4181915719799523,1.108234723411724,0.5237824172046504,0.1264223404168669,8.23,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
TRAIN,464,39,70500.0,86,8991,F,WITHDRAWAL_IN_CASH,0.5225764109288593,0.9879033700319787,0.5336185357704383,0.2749447601731755,2.01,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,465,46,5850.0,469,9307,M,REMITTANCE_TO_OTHER_BANK,0.3299975580285879,0.47684430857685883,0.6124106648073454,0.06712767291092087,4.43,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,466,51,26636.0,87,12541,F,WITHDRAWAL_IN_CASH,0.5046943949438497,1.0587939403915887,0.6630684229969097,0.18485854637790985,0.43,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,468,39,47926.0,54,8994,M,WITHDRAWAL_IN_CASH,0.5521996393018521,70.68125898250962,0.5654484594099666,0.4606741573033708,4.79,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
TRAIN,470,44,9370.5,405,9650,F,WITHDRAWAL_IN_CASH,0.47224455198267157,0.6524511960131236,0.775121771632371,0.16836188052993104,3.67,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,476,51,33081.0,442,12541,F,WITHDRAWAL_IN_CASH,0.6818953518967233,0.8354157855284811,0.8652449965044894,0.20283568193937268,0.43,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,478,20,34902.0,593,9104,M,REMITTANCE_TO_OTHER_BANK,0.7553448854459093,1.0027272057873502,0.9492921196963181,0.1370621357209631,2.07,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,479,51,57500.0,322,9622,M,WITHDRAWAL_IN_CASH,0.5222247768678333,0.7584150020236079,1.0353793259373616,0.39418513928523524,0.59,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,483,54,64600.0,155,12541,M,WITHDRAWAL_IN_CASH,0.4957444705168391,0.9893703704693569,0.9744439003598179,0.31010928961748635,0.43,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,484,39,20666.0,357,8594,F,WITHDRAWAL_IN_CASH,0.4836698793703595,0.7794818160448918,0.863596111083754,0.19429927773347289,2.01,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,485,20,60900.0,439,9272,M,WITHDRAWAL_IN_CASH,0.4738428440406517,0.7418365143474352,0.8546257914738222,0.19909254782742927,3.22,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,486,54,29992.0,88,9893,M,WITHDRAWAL_IN_CASH,0.7390997225818359,1.23811643283503,0.7733293828555033,0.29371901804754585,4.72,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,487,76,13050.0,310,12541,F,WITHDRAWAL_IN_CASH,0.12440579716618472,0.22026335971864672,0.6305295167064047,0.1515479724500093,0.43,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,489,58,48572.0,309,9832,M,WITHDRAWAL_IN_CASH,0.6778307508349335,0.928831684618066,1.0192635970633914,0.25616355709847294,4.48,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,490,48,49985.0,152,8743,M,WITHDRAWAL_IN_CASH,0.46547741901295814,97.55827365224626,0.5884500044302906,0.27206772407356467,2.43,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,491,32,6000.0,153,8288,M,WITHDRAWAL_IN_CASH,0.3577880140371376,0.8069258752597229,0.4756829085435343,0.18366955389835313,4.52,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,492,63,48632.0,109,8994,M,WITHDRAWAL_IN_CASH,0.5490860471685433,7.511440108684792,0.5845215284952471,0.19340788151089364,4.79,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,493,56,20000.0,389,9832,F,WITHDRAWAL_IN_CASH,0.34504575733202597,0.4758475784227959,0.9410957548945084,0.2008954488572609,4.48,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,494,18,15322.0,159,12541,M,WITHDRAWAL_IN_CASH,0.6773153758272301,1.3252446627441647,0.699347245706293,0.16811879787300774,0.43,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,495,61,7150.0,115,8208,F,WITHDRAWAL_IN_CASH,0.41972289147295455,0.699897047013703,0.6359425401311911,0.6554395419333109,2.26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
TRAIN,496,47,32640.0,415,10177,F,WITHDRAWAL_IN_CASH,0.5281298851447459,0.6576442406124255,1.0173447500780652,0.20701723336946665,7.75,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
TRAIN,497,45,48001.0,213,10673,M,WITHDRAWAL_IN_CASH,0.49234714077371083,0.7955133646727883,0.5977969576968629,0.18527976083906614,5.44,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,499,63,16800.0,137,8968,F,WITHDRAWAL_IN_CASH,0.5903912018244629,1.241750635296102,0.8236767515362073,0.17925216143585004,3.35,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,500,28,27102.0,189,12541,M,WITHDRAWAL_IN_CASH,0.7000049474868024,1.1058093716966844,0.983593364867119,0.24217775252706036,0.43,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,501,61,19665.0,390,8544,M,WITHDRAWAL_IN_CASH,0.6229299607870499,0.8939088204805631,0.8147090983292798,0.22669451034479216,1.86,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,502,79,5600.0,161,8546,M,WITHDRAWAL_IN_CASH,0.4843565930948839,1.0268622114675416,0.6914462408228103,0.3850606909430439,4.02,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,503,39,61000.0,185,8746,M,WITHDRAWAL_IN_CASH,0.4856298942408301,1.0167039407575067,0.6864132862887147,0.29351390132345645,3.74,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,504,19,31318.0,226,9198,M,WITHDRAWAL_IN_CASH,0.7246552283580591,1.045875351726165,0.8018577334132511,0.332174833810184,4.28,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,505,21,16100.0,303,8598,M,WITHDRAWAL_IN_CASH,0.4248887665931139,0.6193167222207164,0.8696726263151994,0.2272916479623901,3.26,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,506,52,17366.0,222,8819,M,WITHDRAWAL_IN_CASH,0.30222960154328316,0.3924885889549955,0.7434146385884333,0.21280179585033024,5.66,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,507,44,12536.0,55,8819,M,WITHDRAWAL_IN_CASH,0.723489889046334,5.238166175048735,3.6391460936977524,0.3363586139886628,5.66,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,508,27,42800.0,244,8240,M,WITHDRAWAL_IN_CASH,0.8525482564735872,1.1774285702146203,0.969501711799647,0.37436355875317134,3.56,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,509,18,5430.0,333,8746,M,WITHDRAWAL_IN_CASH,0.41528752255764795,0.7398645295284791,0.7339314607519846,0.10401567351654574,3.74,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,512,33,49937.0,440,8441,F,REMITTANCE_TO_OTHER_BANK,0.4556179394002115,0.595817707563062,0.9900535691759726,0.33665566051464807,4.48,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,513,24,34622.0,312,11277,F,WITHDRAWAL_IN_CASH,0.5833317834776346,0.802149902970641,0.7925358489711825,0.2553072782285248,1.44,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,517,33,27596.0,232,8288,M,WITHDRAWAL_IN_CASH,0.642836665919588,1.0692627353445179,0.9820107041509375,0.2545293999350865,4.52,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,519,18,27355.5,158,8968,M,WITHDRAWAL_IN_CASH,0.5454069509748498,0.8030941104558913,0.8609170858209586,0.3132442416475,3.35,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,520,51,25000.0,313,8369,F,WITHDRAWAL_IN_CASH,0.545347838304779,0.9546174467202624,0.8487681949328226,0.18178157842180043,2.31,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,521,23,40525.0,207,8173,M,WITHDRAWAL_IN_CASH,0.705892710174123,1.0369762065191857,0.8808056708875639,0.2677725248799767,7.01,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
TRAIN,522,42,16432.0,131,12541,F,WITHDRAWAL_IN_CASH,0.6252082236486294,1.2842516360609206,0.7311179463072515,0.2720005000153734,0.43,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,523,76,12150.0,339,8965,M,WITHDRAWAL_IN_CASH,0.37661783465501514,0.6466191843879754,0.6756231007055373,0.156170479316651,8.23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
TRAIN,524,36,11814.0,190,9650,F,REMITTANCE_TO_OTHER_BANK,0.5144544015040566,1.0687421723076937,0.7706921248711646,0.15816448221474566,3.67,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,526,34,60800.0,417,9425,M,WITHDRAWAL_IN_CASH,0.45600325654876783,0.6227003142715989,363.10313901347314,0.49013623256457955,2.5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
TRAIN,528,21,38198.0,29,9065,M,OTHER,0.7409764414143102,79.04516866781199,0.7871348665753211,0.2719816305261964,5.39,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,529,20,41361.0,153,8173,M,WITHDRAWAL_IN_CASH,0.5284239293952209,0.7336687194623349,0.6417690856815242,0.13794902716424143,7.01,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
TRAIN,530,41,24694.5,147,8843,F,WITHDRAWAL_IN_CASH,0.4774602849389521,1.2964852774722262,0.8098101013394666,1.0,3.6,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
TRAIN,531,22,67095.0,443,8561,M,WITHDRAWAL_IN_CASH,0.7504530104712077,1.0314868985657573,0.9200183005864446,0.2698250614163802,1.29,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,533,57,48885.0,80,9897,F,WITHDRAWAL_IN_CASH,0.7027516184007041,92.2145305003418,0.7462115993163259,0.33646235614980724,1.96,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,534,41,7230.0,453,10673,M,REMITTANCE_TO_OTHER_BANK,0.345781986433125,0.5660970777627496,0.685339342275832,0.06727810081160936,5.44,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,535,61,17500.0,163,10787,M,WITHDRAWAL_IN_CASH,0.39967818312243114,0.7913357519757198,0.5376498370219637,0.12351329825654593,3.09,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
TRAIN,536,59,28446.0,405,9538,M,WITHDRAWAL_IN_CASH,0.7383979278885491,0.974754302852705,0.9607331336807019,0.22697227121084035,1.81,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,537,64,36240.0,393,12541,M,WITHDRAWAL_IN_CASH,0.6480986129750211,0.7982788835736012,0.9494618366369997,0.26754018503995947,0.43,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
